,Open,High,Low,Close,Volume
2006-04-03,38.78731440113143,49.99253856145829,37.96847043949927,45.6138801574707,51392295
2006-04-04,46.3120531934243,46.78611971380586,43.13149458296918,43.48488998413086,10678200
2006-04-05,43.35558027473295,44.20028105936683,41.73513219398628,42.20920181274414,6313245
2006-04-07,42.40746671916393,43.68313806791403,41.04559936087841,41.49380874633789,3612660
2006-04-10,41.717905217872115,45.21738017643474,40.62324081594414,44.002044677734375,5649250
2006-04-12,44.00204705013316,44.00204705013316,40.72667491069107,41.19212341308594,1213675
2006-04-13,42.01097053815838,42.23507356338925,39.84749860207761,40.70082092285156,1674460
2006-04-17,40.855965555300166,42.37297881452312,40.683576862923715,41.2352180480957,899070
2006-04-18,41.54552730844181,41.97649750191519,40.9507863371019,41.06283950805664,795665
2006-04-19,41.011115008392885,43.18320135081305,41.011115008392885,41.536895751953125,817630
2006-04-20,42.235070457484795,42.235070457484795,41.03697408692025,41.38174819946289,323155
2006-04-21,44.82088108399598,44.984648504262246,41.07144330853164,44.40715026855469,1744410
2006-04-24,42.57984165403055,46.8895420931818,42.57984165403055,46.35513687133789,2747345
2006-04-25,46.35515411259723,47.75149994162595,44.21754229428327,44.98466873168945,1819685
2006-04-26,43.984809926663495,52.405966567813465,43.984809926663495,48.984066009521484,4072525
2006-04-27,49.37193414966126,50.28559195545699,47.40671152410772,47.70838928222656,1280065
2006-04-28,45.76902285765789,47.06193314502721,42.062680691473986,46.01036834716797,385650
2006-05-02,47.234316940243076,49.12196786829878,46.717154194168955,47.67390823364258,304445
2006-05-03,47.92386938740899,49.992526991947194,46.63095920658277,47.43256378173828,549055
2006-05-04,47.57910378002771,48.044552317094315,45.08809691437894,45.47596740722656,283770
2006-05-05,45.475962591889406,46.71715855930651,43.98480647040379,44.59678649902344,269055
2006-05-08,44.64850074368845,44.82088943759506,41.73514200959333,42.14887619018555,681075
2006-05-09,43.958946750088295,43.958946750088295,42.44193356388197,43.12286376953125,288375
2006-05-10,43.76933205073205,43.76933205073205,41.916162180877905,42.67466735839844,193940
2006-05-11,42.75222107306955,43.010805693753305,41.97647707513839,42.21781921386719,68825
2006-05-12,41.85581836140766,43.04529350030404,41.83857916240381,41.985107421875,70145
2006-05-15,42.06269022539321,42.92463061233996,40.338809451499706,41.06283950805664,204815
2006-05-16,41.41622167226666,42.06267675545929,38.61491631176524,39.3734245300293,639275
2006-05-17,40.51118621282332,41.7179037131024,39.73543877863809,40.5715217590332,127340
2006-05-18,40.6663468334636,40.76977875699277,38.96832325598873,39.9767951965332,329030
2006-05-19,40.01126696893308,41.36451625888352,35.33955214207042,36.39973831176758,251855
2006-05-22,35.684322695046696,36.201485457798995,29.30596441821823,32.09865188598633,129335
2006-05-23,30.185151009977986,36.20149417039825,30.185151009977986,35.33955383300781,138910
2006-05-24,36.201484273876666,38.235663440114315,34.04663401947924,36.416969299316406,184800
2006-05-25,35.51193182014012,36.201483223940414,35.51193182014012,35.52054977416992,62735
2006-05-26,35.71017455714622,37.925360099940434,35.68431740925094,36.9427490234375,82490
2006-05-29,37.74435939282626,37.908126835180994,35.365402773121964,36.48592758178711,80430
2006-05-30,37.75298769512227,38.270153891957236,35.17578782010902,35.408512115478516,145915
2006-05-31,34.82237683499282,34.82237683499282,32.75371954830489,33.87424087524414,95760
2006-06-01,35.167154564269936,35.68432058447477,31.219470712379373,32.24517822265625,80990
2006-06-02,31.719398117011306,32.383092453327755,29.995517748825463,31.63320541381836,71425
2006-06-05,31.977978265281,32.06417425314721,30.68506803965442,31.150516510009766,52340
2006-06-06,29.995519797847408,30.167908504050196,28.444028018104472,28.7198486328125,64905
2006-06-07,28.745704682898396,28.961189735358026,25.513430540024412,26.15126609802246,66155
2006-06-08,26.030599934518552,26.030599934518552,20.927912858184587,21.048583984375,77500
2006-06-09,20.686570185090126,24.048137511363095,20.686570185090126,23.393062591552734,82280
2006-06-12,24.651488702026647,24.98764483557498,23.272384128566763,24.09984588623047,46660
2006-06-13,23.617164298672282,23.789553019254836,22.06567238951203,22.867277145385742,79730
2006-06-14,23.263770181646098,23.44477851262341,20.583135128754414,21.919143676757812,111635
2006-06-15,19.82462620275116,22.58283572335086,19.82462620275116,22.134626388549805,27390
2006-06-16,23.35857881793389,24.34980967962794,22.41044430691421,24.194660186767578,98555
2006-06-19,25.84958685896937,26.616713124482153,22.410445597284014,26.608095169067383,83075
2006-06-20,26.289173497119165,29.27148550471179,25.203128755365576,27.961336135864258,100450
2006-06-21,28.616406453850498,29.288718549902704,28.444017809518165,28.849130630493164,40355
2006-06-22,29.314584662425066,30.297199249267578,29.314584662425066,30.297199249267578,39165
2006-06-23,29.97827496920069,31.5470056537969,29.32320195428686,31.32290267944336,44205
2006-06-26,32.55548423044507,32.56410218636405,29.92656707763672,29.92656707763672,73680
2006-06-27,28.978427577945553,29.047384369765158,28.435407638549805,28.435407638549805,22140
2006-06-28,27.064926256531812,27.064926256531812,27.01321029663086,27.01321029663086,18365
2006-06-29,25.68581856430244,27.564848555659996,25.668581008911133,25.668581008911133,53785
2006-06-30,26.54775498804163,26.720143669322802,24.3929046921285,24.89282989501953,41705
2006-07-03,25.849588253714725,25.858207853615067,25.1341779021922,25.392759323120117,5850
2006-07-04,25.513429409338915,26.34089118498322,25.341040717402812,25.772010803222656,3725
2006-07-05,25.866829951530907,27.064926505031252,25.858210350798153,26.90115737915039,13195
2006-07-06,26.59085684337065,27.20283362718543,26.54775884477912,26.582237243652344,6960
2006-07-07,26.763245305165224,27.237313450338483,25.25484980001696,25.530672073364258,11545
2006-07-10,25.341036330029887,25.341036330029887,24.254991704511735,24.30670928955078,19565
2006-07-11,24.996263231549946,24.996263231549946,23.96193444022252,24.134323120117188,6825
2006-07-12,23.875750138018475,24.47048784029756,23.444779930790855,23.755077362060547,9205
2006-07-13,24.62563473278313,24.94455337524414,24.134329012360528,24.94455337524414,7135
2006-07-14,25.151417407361205,25.151417407361205,23.703357486934287,24.065372467041016,4435
2006-07-17,24.134333634854183,25.24623765216148,23.100004392894885,23.599929809570312,4845
2006-07-18,24.306714785419857,24.306714785419857,22.669027057336717,23.341341018676758,7670
2006-07-19,23.315481076354494,23.780929559988536,22.255295055659722,22.401824951171875,3425
2006-07-20,22.25529676236431,22.419065868500574,21.393356521256347,21.695035934448242,15180
2006-07-21,21.548509057918295,22.238060690163373,20.68656869560156,21.919143676757812,10015
2006-07-24,21.548504795990013,22.04843004149616,20.858953300126508,21.22096824645996,3135
2006-07-25,21.720891640098618,21.893278677356992,20.772757181106478,21.315778732299805,6875
2006-07-26,21.50540674991631,22.384584426879883,21.50540674991631,22.384584426879883,3075
2006-07-27,22.410450162113655,23.25515135058217,22.410450162113655,22.45354652404785,7790
2006-07-28,23.099994220004763,23.56544266711625,22.410442791713987,22.755218505859375,7235
2006-07-31,23.462009929366555,23.574063067790092,22.496637896904076,22.63454818725586,8110
2006-08-01,22.08291274105755,22.92761389908174,21.884665208851246,22.324254989624023,12400
2006-08-02,22.065669448571022,22.384586401916195,21.531265801207663,21.66917610168457,49875
2006-08-03,22.23805528116486,22.755219701568308,21.893279548902687,22.419063568115234,11145
2006-08-04,22.410439490790537,23.160327997120426,21.557119107462075,22.177715301513672,10055
2006-08-07,22.5397352476515,22.574213643781615,21.901899715428133,22.401824951171875,2965
2006-08-08,22.565597696918317,22.5742172973459,21.548507862753063,21.850187301635742,9970
2006-08-09,22.34148835509198,22.944847106933594,22.06566777505707,22.944847106933594,16240
2006-08-10,23.09999892327232,23.76369333564615,22.23805864040364,23.143096923828125,16925
2006-08-11,23.746446959768626,24.30670928955078,23.746446959768626,24.30670928955078,9465
2006-08-14,25.513427444511642,25.52204704284668,25.504807846176604,25.52204704284668,8755
2006-08-16,26.72014839955332,26.79772315546077,24.996267857646654,26.047834396362305,46035
2006-08-17,26.720145226607794,26.720145226607794,24.858354593952885,25.263465881347656,15875
2006-08-18,25.168653580735505,25.858205058007545,24.82387619807908,25.263465881347656,7065
2006-08-21,26.030589696099003,26.030589696099003,25.513425346662704,25.78062629699707,7535
2006-08-22,25.513429125609328,25.9013012121215,25.0910786434852,25.220369338989258,13560
2006-08-23,25.16865496068375,25.763392525931533,25.16865496068375,25.384140014648438,10250
2006-08-24,24.99626416118205,26.030592990977038,24.72906317702615,25.642719268798828,14470
2006-08-25,26.01335340116267,26.01335340116267,25.21174881676584,25.703054428100586,9680
2006-08-28,25.599620228253492,26.99596219327376,25.168650201811648,26.073686599731445,52735
2006-08-29,25.556523802821292,26.89253195294406,25.556523802821292,26.237457275390625,36640
2006-08-30,25.85820741135548,26.30641673438391,25.85820741135548,25.8668270111084,10685
2006-08-31,25.530666503623436,27.06491883054746,25.52204690533484,25.884061813354492,52730
2006-09-01,25.69444077905778,26.099553786363884,25.69444077905778,25.849590301513672,8015
2006-09-04,25.978876640853017,26.375369980706886,25.68581684653246,25.7116756439209,12255
2006-09-05,25.194512317878868,26.34089274844204,25.194512317878868,26.090930938720703,12855
2006-09-06,25.858208313953813,27.401082199149617,25.858208313953813,27.26317024230957,107920
2006-09-07,26.892534445138367,28.18544472338501,26.892534445138367,27.901002883911133,49060
2006-09-08,28.013055955006607,28.09924865811336,26.720145680160147,27.245929718017578,84355
2006-09-11,28.099246844534797,28.297495967358504,26.720143955591492,26.883913040161133,50750
2006-09-12,26.202983754074026,27.064924019958173,26.11678939868149,26.513282775878906,33335
2006-09-13,26.89253376818817,27.582085241620526,26.220219848576328,27.00458526611328,48890
2006-09-14,27.06491644248245,27.22006590994706,26.28917074917954,26.401222229003906,28400
2006-09-15,26.87529878520183,26.87529878520183,25.52205277884844,26.030597686767578,57195
2006-09-18,26.29177495141824,26.50942208955741,25.11648007336354,25.36894989013672,57040
2006-09-19,26.091533565646312,26.100239648846596,25.656239368725526,25.752004623413086,17945
2006-09-20,25.508240919381794,25.891300302304984,25.203536290311213,25.48212432861328,31230
2006-09-21,25.595303470327238,25.595303470327238,24.637655717044687,24.90753936767578,46715
2006-09-22,24.385181329699055,25.07294530354067,24.385181329699055,24.776945114135742,15900
2006-09-25,24.89882786680225,24.90753394981751,24.202356170221616,24.272003173828125,29985
2006-09-26,24.341650177434634,24.463533679132684,23.89765156726536,24.272003173828125,18150
2006-09-27,24.71600619924349,24.72471228322909,23.34918256330377,23.566829681396484,38115
2006-09-28,23.85412301213371,24.028241364984044,23.34918178148655,23.488475799560547,63840
2006-09-29,23.41882854230549,24.62894759470625,23.331769366803073,24.480947494506836,185600
2006-10-03,24.724712794668424,24.724712794668424,24.028242666571305,24.124006271362305,37770
2006-10-04,24.376481187515676,24.602834426375956,23.50589257367583,23.584245681762695,34445
2006-10-05,24.193659342473197,24.193659342473197,23.767069443390394,23.915069580078125,37995
2006-10-06,23.514592155183752,24.332945690789582,23.514592155183752,23.96729850769043,36690
2006-10-09,24.4896524771714,24.846595270938884,24.132711343919613,24.576711654663086,132445
2006-10-10,25.203539427426747,25.36895005793516,24.576714602709746,24.97718620300293,115010
2006-10-11,25.551774582203084,26.29177519071461,24.89883316184278,25.351539611816406,148730
2006-10-12,25.508239002390287,25.926122688954347,24.81176895897613,25.003297805786133,198970
2006-10-13,25.72589159662125,25.72589159662125,24.74212724248564,24.820480346679688,90605
2006-10-16,25.543065497430117,25.543065497430117,23.958594769126545,24.184947967529297,142940
2006-10-17,23.52329828320081,24.76823992471928,23.366592110070435,23.54071044921875,138125
2006-10-18,24.15882845736328,24.15882845736328,23.357887051094938,23.87153434753418,41655
2006-10-19,23.854120056690643,25.395061808797017,23.50588505465076,24.794355392456055,171390
2006-10-20,25.160006771591245,25.421184312229702,24.40259572292594,24.637653350830078,54250
2006-10-23,24.550590819101657,25.160001635147974,24.202354169343295,24.393884658813477,42270
2006-10-26,24.716006045558697,24.716006045558697,24.02824202013044,24.454830169677734,48760
2006-10-27,24.550596923035183,24.69859703782464,23.532008288429097,24.237184524536133,34445
