,Open,High,Low,Close,Volume
2002-08-12,417.12724109316446,420.7804758161306,414.5822755788991,414.7054138183594,7100
2002-08-13,413.35093531088603,422.7919199306977,413.35093531088603,417.9072265625,8800
2002-08-14,412.201404874022,422.79171664928396,412.201404874022,422.2991638183594,18700
2002-08-15,422.2991638183594,422.2991638183594,422.2991638183594,422.2991638183594,0
2002-08-16,423.61277051354574,424.3105622050726,418.68704062385336,419.50799560546875,9400
2002-08-19,422.79187356751794,426.0346562114506,420.3700460178912,421.14996337890625,9100
2002-08-20,424.02325940455205,449.3497012254622,421.39619337132893,429.6057434082031,87200
2002-08-21,435.1061873111002,438.22580655718957,425.25472646632056,426.6503601074219,26000
2002-08-22,427.7175173988289,435.9270666771173,424.064257948568,430.878173828125,17700
2002-08-23,439.21087895400586,469.5862107695165,439.21087895400586,461.2945861816406,701900
2002-08-26,459.7346355953352,459.7346355953352,435.1059944027279,448.5696716308594,50100
2002-08-27,448.2412941974142,458.09275121274203,448.2412941974142,453.1670227050781,29100
2002-08-28,444.1367926114651,457.2720766813052,444.1367926114651,455.91748046875,20100
2002-08-29,455.6300619729746,466.26144010710146,449.8833765066488,454.6859436035156,138400
2002-08-30,455.71214979356637,459.65277430588054,453.9881641497705,455.6711120605469,39400
2002-09-02,458.50339345961277,460.96625859905566,457.2719608898914,458.8728332519531,22900
2002-09-03,459.7347974627743,460.1452749605089,456.45097748089734,458.2981262207031,8400
2002-09-04,453.2082154425695,459.73481796909016,453.2082154425695,459.07806396484375,7800
2002-09-05,468.7653033736776,474.5119883537402,463.018618393615,468.92950439453125,974200
2002-09-06,467.94415704450813,467.94415704450813,461.3765197526554,464.16778564453125,14500
2002-09-09,459.73466651003775,462.77220914947094,456.1635333398096,459.8167419433594,16800
2002-09-10,459.8167419433594,459.8167419433594,459.8167419433594,459.8167419433594,0
2002-09-11,462.6081370573835,462.6081370573835,456.45097462982295,460.1863098144531,32400
2002-09-12,457.3951308897763,460.55578782217844,457.3951308897763,459.7348327636719,13200
2002-09-13,459.7348769934216,459.7348769934216,455.21962373723625,457.31304931640625,1900
2002-09-16,452.34616407391184,459.5295196739966,452.34616407391184,458.2570495605469,5300
2002-09-17,458.09280708676465,460.5146339198456,454.8910631234227,460.1041564941406,7300
2002-09-18,456.656370363323,460.5559079079986,456.656370363323,460.30963134765625,7800
