,Open,High,Low,Close,Volume
2023-08-21,260.9808895463499,261.030682900073,247.9318389892578,247.9318389892578,74715306
2023-08-22,235.5302734375,235.5302734375,235.5302734375,235.5302734375,7281398
2023-08-23,223.77615356445312,223.77615356445312,223.77615356445312,223.77615356445312,4289046
2023-08-24,212.61972045898438,212.61972045898438,212.61972045898438,212.61972045898438,27673356
2023-08-25,202.01117691240168,223.22832987085204,202.01117691240168,213.66566467285156,281040185
2023-08-28,212.52012903750673,221.38550422946327,206.74268651716557,210.32867431640625,87522126
2023-08-29,211.17537056168416,220.8376368352325,206.44384692881624,219.39328002929688,92693424
2023-08-30,224.02518824296627,230.35049438476562,223.82596923365585,230.35049438476562,21403170
2023-08-31,240.75983658533872,241.85556390461545,230.2508707484051,232.59173583984375,124122179
2023-09-01,234.08591323994858,244.19642639160156,233.28902198477635,244.19642639160156,39481020
2023-09-04,254.30695190274474,265.9116455278992,248.03145423756956,252.46414184570312,99246736
2023-09-05,256.00033431135955,258.9886650620758,252.01589331040455,254.05792236328125,47127078
2023-09-06,246.03923448856779,258.7894336709364,245.0929327804221,251.86648559570312,225413157
2023-09-07,251.0197909158091,256.2991632477431,250.27270820475016,250.82057189941406,43856832
2023-09-08,253.01200966751568,254.00811994179725,248.5295134332487,252.21511840820312,36090005
2023-09-11,255.95055500707215,256.69763773575727,249.02757622837373,249.17698669433594,24982858
2023-09-12,250.77075357739733,251.01978113805015,239.96295136529017,243.2999267578125,39500716
2023-09-13,243.8477838484594,246.83611449562326,235.67968311943193,239.2656707763672,27810990
2023-09-14,241.0586732044281,243.5987573049404,240.31159053953834,241.60653686523438,14055236
2023-09-15,242.85169014317634,243.69837476444047,236.72560278034274,238.4687957763672,27416106
2023-09-18,239.06646046799074,239.91316026192268,231.19719555736052,232.29290771484375,24694419
2023-09-20,229.5037965580659,231.09757904504764,228.10924828153406,228.7567138671875,18317607
2023-09-21,229.10536105318826,234.68358461947523,225.91781124363987,226.76449584960938,33101551
2023-09-22,227.06333563335227,231.34661288378985,225.46956830257696,226.91392517089844,38327554
2023-09-25,229.10535079740205,229.95205056490587,226.61507524525638,228.8563232421875,13392150
2023-09-26,230.20108878493014,230.79874582547203,229.10536141144863,229.50379943847656,8058261
2023-09-27,230.3006985220998,230.3006985220998,226.11703829831788,226.46568298339844,10984321
2023-09-28,227.11314386851285,227.9598436863938,223.8757854581064,224.17462158203125,9143582
2023-09-29,225.0213022650474,231.99407410397507,224.12480910838843,230.30068969726562,12411231
2023-10-03,230.59952555319705,232.99018410118785,229.6532238445939,230.49990844726562,13185432
2023-10-04,229.10534929077366,229.10534929077366,222.63063289777352,223.77615356445312,23296548
2023-10-05,225.02130954198978,227.01353013182393,223.32792508051816,224.52325439453125,13894930
2023-10-06,225.61897455788488,226.76449528050136,222.8298627817412,224.22442626953125,7531900
2023-10-09,222.13258391014313,222.13258391014313,217.99873248665705,218.7956085205078,9696908
2023-10-10,220.14035514893175,223.02906866160959,218.89521739356448,219.2936553955078,10451289
2023-10-11,221.13647837461565,226.8143038335361,219.74193008626202,224.22442626953125,11765082
2023-10-12,226.11702573222198,226.51546375065408,223.87577767981008,224.2742156982422,7780605
2023-10-13,223.12871099283106,225.0213145152275,221.13649035896648,223.67657470703125,10137218
2023-10-16,224.02518478914376,225.07110357119353,223.1286916613502,223.9255828857422,10850724
2023-10-17,230.59952729175518,232.09369269537345,219.64231433188775,220.09056091308594,34190044
2023-10-18,220.73804420640226,222.03297541131423,214.7115739703683,215.15982055664062,27712062
2023-10-19,215.15980746570816,215.15980746570816,208.2368444783422,213.36680603027344,42127110
2023-10-20,214.66175235583384,216.1559176854568,212.1714768064622,213.36680603027344,11101464
2023-10-23,213.16759659603457,213.3668156090408,203.45552151747694,205.79638671875,17817781
2023-10-25,205.7963860399703,210.97615635822928,205.69676893407754,209.3325653076172,22079260
2023-10-26,207.19093484451307,216.15592721759296,205.6469608959287,215.01040649414062,23734035
2023-10-27,218.7458224948367,224.72248414552143,215.60806600856526,222.03297424316406,20929447
2023-10-30,223.62675402915642,225.32013843626052,217.30144777973757,218.1481475830078,13508666
2023-10-31,221.13647837181614,222.3318076474522,214.7115702157655,218.1481475830078,17538202
2023-11-01,215.15981466512338,221.18628473614024,214.46254052785514,216.8033905029297,15862624
2023-11-02,217.6500830510557,218.7458103727346,215.85708161532463,216.5045623779297,13261567
2023-11-03,218.14814371835612,219.79171954330903,216.80338880744114,218.1979522705078,8569115
2023-11-06,219.54270207393492,219.84153820114585,215.906905591273,216.3053436279297,11494092
2023-11-07,217.05242246683486,217.9489308324442,215.65787416402455,216.3551483154297,7558170
2023-11-08,216.95281283036547,217.0524147344828,212.96837187920883,213.31700134277344,17101608
2023-11-09,214.01428944148816,216.8531944832457,214.01428944148816,214.3131103515625,17250096
2023-11-10,214.0142961713926,222.0827801852756,213.5162410396923,221.086669921875,18467219
2023-11-13,222.13258526455178,225.0212989034643,221.38550257868445,223.8757781982422,12086991
2023-11-15,226.06721843223502,226.46567165231028,222.33180499085827,223.27810668945312,15782001
2023-11-16,224.62285816385568,228.40808009963047,222.97928235462624,226.0672149658203,17856032
2023-11-17,225.1209171250811,225.1209171250811,219.54269362981788,219.94114685058594,19607105
2023-11-20,220.88744747223822,220.88744747223822,214.21351185118297,214.66175842285156,20403368
2023-11-21,216.5543635849763,222.28199755725007,215.7076789869976,219.34347534179688,25625463
2023-11-22,218.84541054894854,222.53101529367083,217.65008133436774,221.03684997558594,15012272
2023-11-23,221.63452682926155,222.38160950396693,218.74581323350847,220.38938903808594,11267951
2023-11-24,221.03685952512296,226.9637277024689,219.64231124776876,225.6189727783203,31420610
2023-11-28,227.16294308252148,231.39641159899242,224.423639924805,225.4695587158203,25668670
2023-11-29,228.45789753656067,228.45789753656067,223.327920503219,225.1707305908203,14007708
2023-11-30,225.1707301365042,230.8983642033281,221.78394609037247,228.5076904296875,45432216
2023-12-01,230.5497167803256,230.69914243908025,223.97539817990358,224.62286376953125,17634910
2023-12-04,228.85634188678733,231.09759006630975,227.01353174829413,229.20498657226562,21079668
2023-12-05,230.10146446621295,245.04311800298004,228.5076820091834,241.55673217773438,60847483
2023-12-06,243.94738892286574,250.62133961454057,242.05478556815657,246.0890350341797,45262704
