,Open,High,Low,Close,Volume
1997-04-02,4.814361095428467,4.814361095428467,4.814361095428467,4.814361095428467,799
1997-04-03,5.2810597096648815,5.2810597096648815,5.158244419877677,5.23193359375,92799
1997-04-04,5.502129076923212,5.583187264811888,5.4087889819700745,5.578274726867676,264799
1997-04-07,5.5831855164781565,5.5831855164781565,5.4161562802579555,5.443175792694092,131999
1997-04-08,5.443175792694092,5.443175792694092,5.443175792694092,5.443175792694092,0
1997-04-09,5.944263063751964,5.986020565032959,5.895136944412012,5.986020565032959,365599
1997-04-10,5.944259696788904,6.374113372337188,5.701085693716414,5.9786481857299805,331199
1997-04-11,5.846009990427936,6.091640552058628,5.772320821938727,5.855835437774658,188799
1997-04-14,5.855835437774658,5.855835437774658,5.855835437774658,5.855835437774658,0
1997-04-15,5.993389828436967,6.116205140011124,5.600380831399665,5.710914611816406,266399
1997-04-16,5.710914611816406,5.710914611816406,5.710914611816406,5.710914611816406,0
1997-04-17,5.9098736241101895,6.079358548457477,5.796883424677022,5.988475322723389,607199
1997-04-18,5.988475322723389,5.988475322723389,5.988475322723389,5.988475322723389,0
1997-04-21,6.140765909257976,6.140765909257976,5.900048288302812,6.005669116973877,49599
1997-04-22,6.017952828917756,6.017952828917756,5.799341726483005,5.806710720062256,102399
1997-04-23,6.052339696333296,6.052339696333296,5.86074778933908,5.9442620277404785,366399
1997-04-24,5.723194015007932,6.538688055292572,5.723194015007932,6.420784950256348,451199
1997-04-25,6.5214933660136545,7.0618805151175055,6.460085735433672,6.8801140785217285,495199
1997-04-28,6.877659441930169,7.221543013710728,6.877659441930169,7.174873352050781,1503999
1997-04-29,7.199435903325434,7.251017723331963,7.012755770633665,7.128202438354492,332799
1997-04-30,7.614551216968334,7.840530885638497,7.332076068926885,7.491735935211182,864799
1997-05-01,7.491735935211182,7.491735935211182,7.491735935211182,7.491735935211182,0
1997-05-02,7.420502771893342,7.49910409769023,7.160134240430331,7.251017093658447,445599
1997-05-05,6.8776625415643275,7.206808276527622,6.82853640197045,7.064342021942139,164799
1997-05-06,7.074165294485514,7.196980599111553,6.369205146089997,6.58781623840332,1380799
1997-05-07,6.779407027203686,7.248562335968018,6.53377644645066,7.248562335968018,1426399
1997-05-08,7.359096030570064,7.60472660909556,7.258387343453603,7.282950401306152,890399
1997-05-09,7.356637327593883,7.3664623978125805,7.123288349276977,7.292773246765137,146399
1997-05-12,7.172417080435719,7.319795436581136,6.980824767683627,7.027494430541992,254399
1997-05-13,6.907136562903871,7.157680103497506,6.7794083364041375,6.973456382751465,511999
1997-05-14,7.270668354936605,7.36892057935433,7.032406410881627,7.263298988342285,544799
1997-05-15,7.314882362239022,7.467173626712161,7.196979979785993,7.356639862060547,449599
1997-05-16,7.366463674113555,7.368920129495033,7.270667911075428,7.309968948364258,185599
1997-05-19,7.368919059588898,7.4524332831989994,7.295229906473251,7.322249412536621,266399
1997-05-20,7.327164140437973,7.327164140437973,6.9759119377441765,7.069252014160156,395999
1997-05-21,7.221542558095941,7.319794786804388,7.081532832344397,7.120833873748779,136799
1997-05-22,7.16750721493144,7.16750721493144,7.052060487043669,7.064342021942139,19999
1997-05-23,7.071706900363999,7.1208337635630645,6.902221958385493,7.002930641174316,76799
1997-05-26,6.939066753328748,6.953804737773453,6.437980529443961,6.609921932220459,206399
1997-05-27,6.501844482523003,6.632028384708136,6.2390190981255955,6.440436840057373,204799
1997-05-28,6.681156576437405,6.97591335193813,6.538691101454152,6.916962146759033,598399
1997-05-29,6.7818632349416275,7.123290329387494,6.7818632349416275,7.120833873748779,1234399
1997-05-30,7.162591899599202,7.761930389048315,7.162591899599202,7.5875325202941895,632799
1997-06-02,7.565426659650399,7.749649620160739,7.420504747303293,7.585076808929443,422399
1997-06-03,7.614551488816493,7.811055946643368,7.614551488816493,7.752104759216309,1603199
1997-06-04,7.811056022285645,8.103356256212754,7.737366849886961,7.953522205352783,1453599
1997-06-05,8.10581264354888,8.567598569784156,8.041948544754053,8.545491218566895,1051199
1997-06-06,8.498821023399957,9.184130877369961,8.42758831176434,8.867267608642578,1445599
1997-06-09,8.960602937786769,9.014641936170296,8.51355522273654,8.606894493103027,403999
1997-06-10,8.574968039703993,8.928676699088177,8.550404980002597,8.734628677368164,361599
1997-06-11,8.936045939925327,9.110443825880356,8.867269667810316,8.982715606689453,1214399
1997-06-12,9.051488029288072,9.088332602686958,8.994992566980256,9.039206504821777,124799
1997-06-13,9.112898262419709,9.112898262419709,8.8181415907823,8.911480903625488,401599
1997-06-16,8.832877518027534,8.832877518027534,8.47179962988219,8.49390697479248,47999
1997-06-17,8.2531915197957,8.547948225930355,7.791405563755032,7.9043965339660645,346399
1997-06-18,8.572513796728417,8.572513796728417,8.105815541928022,8.142660140991211,123199
1997-06-19,8.204065560943452,8.297405636122933,8.056687205022767,8.152482986450195,91199
1997-06-20,8.105812293258223,8.105812293258223,8.019841596566355,8.081249237060547,27199
1997-06-23,8.056688380010934,8.540581019030157,7.9584361284013605,8.28021240234375,147999
1997-06-24,8.351443759741464,8.388288348028448,8.157395744684369,8.24582290649414,138399
1997-06-25,8.547944483243294,8.793575713745147,8.543032323388195,8.717430114746094,235199
1997-06-26,8.842704894945854,9.012189835973407,8.670763498331379,8.803403854370117,181599
1997-06-27,8.891829482709719,9.039207797379563,8.847615538545844,8.948324203491211,1614399
1997-06-30,8.867270151739723,8.867270151739723,8.658484118332733,8.695328712463379,38399
1997-07-01,8.74445179421474,8.74445179421474,8.459519465923693,8.557771682739258,151999
1997-07-02,8.646201464360884,8.916395119571208,8.646201464360884,8.847618103027344,189599
1997-07-03,8.936044252218627,9.112898560834406,8.670763538899962,8.692870140075684,40799
1997-07-04,8.624092894064132,8.695326356433231,8.1058122604687,8.162307739257812,1055199
1997-07-07,7.958433544480543,8.154937983899204,7.3492693325197225,7.354182243347168,523199
1997-07-08,6.926786001166386,7.113466158922552,6.61974774749857,7.025038242340088,717599
1997-07-09,7.1724180424903174,7.727543408352776,7.1724180424903174,7.646484851837158,724799
1997-07-10,7.808598774120548,7.835618284512184,7.270668020125942,7.297687530517578,264799
1997-07-11,7.366467475891113,7.393486999822062,7.273128120062736,7.366467475891113,875999
1997-07-14,7.270668892636857,7.339445154973601,6.877659216296053,6.993105888366699,95999
1997-07-15,6.877658739332943,7.025037076638221,6.853095683115396,6.860465049743652,1112799
1997-07-16,7.074164207512521,7.270668664720505,6.87765900069952,6.887484073638916,153599
1997-07-17,6.877659130734944,6.973454905514037,6.229194184806609,6.686067581176758,1228799
1997-07-18,6.686067581176758,6.686067581176758,6.686067581176758,6.686067581176758,0
1997-07-21,6.484650767550614,6.632029125939938,6.46008770781906,6.494475841522217,252799
1997-07-22,6.624659995347756,6.681154728517594,6.4404370616134505,6.548514366149902,96799
1997-07-23,6.7794062302645886,7.157677879841341,6.681154009513215,7.106095314025879,224799
1997-07-24,7.270669328016371,7.270669328016371,7.025037984492674,7.101184368133545,169599
1997-07-25,6.963631704504029,7.098729307313695,6.931700020861437,7.0815348625183105,92799
1997-07-28,7.037320630786507,7.123292101904031,7.029952011641818,7.083991050720215,59999
1997-07-29,7.069251038347872,7.123290061950684,6.926784862306365,7.123290061950684,82399
1997-07-30,7.123289106583808,7.18960889981436,7.091356687972161,7.152764320373535,92799
1997-07-31,7.123291556844071,7.341902653469536,7.123291556844071,7.300145149230957,60799
1997-08-01,7.373832814961322,7.5605121931531905,7.344357597102601,7.491735935211182,93599
1997-08-04,7.74964896787981,7.860182734882487,7.270669310868207,7.469630241394043,503199
1997-08-05,7.4180494250423,7.76193233722185,7.4180494250423,7.663680076599121,151199
1997-08-06,7.808599047120484,8.032123005113359,7.727541262716627,7.960890293121338,171999
1997-08-07,8.105813027802903,8.759191281395893,8.00756079410863,8.577424049377441,810399
1997-08-08,8.547947029652205,8.69286965623733,8.449694808024304,8.562685012817383,181599
1997-08-11,8.671700084810237,8.671700084810237,7.792142316807667,8.252981185913086,190399
1997-08-12,8.52304296981497,9.068121813611853,8.423937862963164,8.904598236083984,836799
1997-08-13,9.41251485111254,9.414992630780798,9.117677217282662,9.164752006530762,677599
1997-08-14,9.19447933249824,9.24155409861554,9.08050832876932,9.159791946411133,212799
1997-08-15,9.159791946411133,9.159791946411133,9.159791946411133,9.159791946411133,0
1997-08-18,9.080510880097293,9.080510880097293,8.698955574829093,8.919465065002441,239999
1997-08-19,8.944239338818932,9.09289698095989,8.850089045129204,8.907074928283691,186399
1997-08-20,8.907076792328903,9.068122605018107,8.907076792328903,8.921942710876465,241599
1997-08-21,8.973971097611058,8.973971097611058,8.847612697049207,8.869911193847656,149599
1997-08-22,8.919464378466053,8.919464378466053,8.448714352926048,8.503222465515137,358399
1997-08-25,8.443761102773943,8.443761102773943,8.025041333921722,8.124146461486816,259999
1997-08-26,8.448713369539112,8.448713369539112,8.027516703812854,8.134055137634277,635199
1997-08-27,8.262892105874592,8.4090719879936,7.754978430705318,7.85408353805542,409599
1997-08-28,7.876383977958105,7.923458764333592,7.068677002687217,7.10088586807251,740799
1997-08-29,7.561724461867226,7.561724461867226,6.689599048180302,6.736673831939697,1727199
1997-09-01,6.86303301099661,6.932407052975552,6.342731098659022,6.402194023132324,930399
1997-09-02,6.640046313590997,7.041422367095947,6.540941189872449,7.041422367095947,843999
1997-09-03,7.185125531424152,7.27679732078514,7.051333004276997,7.125661849975586,544799
1997-09-04,7.061243078406596,7.752501920157441,7.036466797515514,7.725247859954834,1594399
1997-09-05,7.819398018032015,8.498267949075853,7.819398018032015,8.473491668701172,2057598
1997-09-08,8.329790523543204,8.696479213721647,8.176177264729118,8.500746726989746,1800799
1997-09-09,8.597372627095524,8.61719410404006,7.992831568359825,8.302535057067871,1482399
1997-09-10,8.191042456351209,8.191042456351209,7.742591617607052,8.086981773376465,1013599
1997-09-11,7.982921845693226,8.275281659945215,7.9284137248811835,8.171221733093262,955999
1997-09-12,8.039907971889331,8.126624966248805,7.794622910494969,7.888772487640381,612799
1997-09-15,7.829307778412508,7.891248474598049,7.3387370109558105,7.3387370109558105,928799
1997-09-16,6.999300511262339,7.606319987469667,6.999300511262339,7.192555904388428,1845599
1997-09-17,7.688083394263736,7.697993755340576,7.688083394263736,7.697993755340576,175999
1997-09-18,7.6979909969626465,7.6979909969626465,7.160346351046426,7.415541648864746,3947198
1997-09-19,7.5047408696673745,7.754981516523099,7.34865056592519,7.707906723022461,2419198
1997-09-22,7.742588094569989,7.779752499277242,7.512168331717964,7.541900157928467,721599
1997-09-23,7.507213368673778,7.581542176476898,7.242106985064623,7.435362339019775,1076799
1997-09-24,7.618709143018381,7.925934834054471,7.581544726616145,7.7599334716796875,632799
1997-09-25,7.73020154385624,7.829306643385685,7.655872719209156,7.814440727233887,220799
1997-09-26,7.824349140733424,7.866469100006651,7.73267740012657,7.767364025115967,138399
1997-09-29,7.854084652567099,8.082026734262596,7.799576533344936,7.9878764152526855,354399
1997-09-30,7.9779647160183815,8.002740992215458,7.799575224954652,7.891247749328613,219999
1997-10-01,7.883814371223435,8.07459199937955,7.883814371223435,7.906113624572754,457599
1997-10-02,7.906113624572754,7.906113624572754,7.906113624572754,7.906113624572754,0
1997-10-03,7.906113624572754,7.906113624572754,7.906113624572754,7.906113624572754,0
1997-10-06,7.906113624572754,7.906113624572754,7.906113624572754,7.906113624572754,0
1997-10-07,7.906113624572754,7.906113624572754,7.906113624572754,7.906113624572754,0
1997-10-08,7.906113624572754,7.906113624572754,7.906113624572754,7.906113624572754,0
1997-10-09,7.859038574257066,7.901158548582439,7.6013654386806335,7.645963191986084,240799
1997-10-10,7.7475430611575575,7.779752666262242,7.432884881549351,7.457661151885986,335999
1997-10-13,7.579066267390803,7.878859350683957,7.4626174706706125,7.683126926422119,597599
1997-10-14,7.645964653710145,7.6806512977265315,7.4229781128892,7.452709197998047,867199
1997-10-15,7.928412758721097,7.928412758721097,7.683127757181639,7.841695785522461,512799
1997-10-16,7.863994061698054,8.12662275287956,7.844173342259139,7.9829206466674805,1182399
1997-10-17,8.121668934050344,8.374386539987103,7.834263174617189,7.9878764152526855,1258399
1997-10-20,8.02256369223479,8.02256369223479,7.487395137300081,7.598888397216797,923199
1997-10-21,7.440320687987523,7.5815457926177405,7.068676471710205,7.068676471710205,2548798
1997-10-22,6.640047376837674,7.3090078251681625,6.640047376837674,7.066199779510498,720799
1997-10-23,6.962136474045728,7.125660044368992,6.942315755993422,7.033987522125244,219199
1997-10-24,6.991867566376533,6.991867566376533,6.644999744431878,6.763925552368164,801599
1997-10-27,6.652433630597052,6.72676246418531,6.454223407695031,6.5954484939575195,688799
1997-10-28,6.454224414709374,6.454224414709374,6.13461015357875,6.142043113708496,2048798
1997-10-29,6.53350784905928,6.573150045163995,6.243624715356554,6.471567153930664,1602399
1997-10-30,6.441834655537814,6.669776692621157,6.298132182002304,6.513685703277588,367199
1997-10-31,6.513685703277588,6.513685703277588,6.513685703277588,6.513685703277588,0
1997-11-03,6.491387473008414,6.540940026050861,6.2436243297402,6.290699481964111,422399
1997-11-04,6.194071905725624,6.4170587771176235,5.958697273870943,6.082578659057617,874399
1997-11-05,6.045415179088912,6.508732311890719,5.847204932115253,6.0355048179626465,5735997
1997-11-06,5.951265306689019,6.263446202706927,5.847204629960359,6.1692962646484375,1458399
1997-11-07,6.1024010347339175,6.194073203365911,6.0454155099985485,6.0924906730651855,639199
1997-11-10,6.008249390165697,6.070190078245842,5.849681379902911,5.904189109802246,668799
1997-11-11,5.834816418721069,5.980996693354005,5.750577220364206,5.795174598693848,1072799
1997-11-12,5.894278933366392,6.035503630948993,5.834815644135423,5.9289655685424805,596799
1997-11-13,5.881891652615234,5.933921612962402,5.8348164945228165,5.91657829284668,355199
1997-11-14,5.91657829284668,5.91657829284668,5.91657829284668,5.91657829284668,0
1997-11-17,5.874456781761185,6.057801039997667,5.874456781761185,6.040457725524902,323999
1997-11-18,5.973561911757173,6.057801084417382,5.948785640027005,6.013204097747803,363199
1997-11-19,5.990906358148141,6.132131058078828,5.871980155764835,6.0379815101623535,291999
1997-11-20,5.998341496922754,6.164342533601331,5.946311146325894,6.114789962768555,93599
1997-11-21,6.139564566040334,6.228759320323809,6.107355328212634,6.112310886383057,134399
1997-11-24,6.099923127446048,6.099923127446048,5.924011386994862,5.956220626831055,1504799
1997-11-25,5.924010866620606,6.119743311571979,5.90666754763413,6.0255937576293945,764799
1997-11-26,6.094967965024858,6.119744246807916,6.037982819368668,6.04541540145874,221599
1997-11-27,6.082578057240457,6.233713483437084,6.000816653551606,6.194071292877197,429599
1997-11-28,6.122221448057022,6.144519948333595,6.070191110003658,6.129654407501221,420799
1997-12-01,5.958695888406792,6.176727151251803,5.871978938938791,6.124697208404541,655199
1997-12-02,6.0875342630461216,6.11478794116015,5.946309180418207,5.958697319030762,652799
1997-12-03,6.070191683241799,6.082579824133328,6.02807207982181,6.04541540145874,47999
1997-12-04,6.028069972991943,6.062756982198638,5.971084469196313,6.028069972991943,132799
1997-12-05,6.008249113400912,6.020637250446292,5.896755879992492,5.921532154083252,108799
1997-12-08,5.881891445348014,6.07019093691428,5.881891445348014,6.050370216369629,188799
1997-12-09,6.085056984062635,6.119743623805323,5.802607551712127,5.849682331085205,321599
1997-12-10,5.80260705947876,5.946309164556276,5.785263363022658,5.80260705947876,208799
1997-12-11,5.847204715077899,5.847204715077899,5.6390841147030235,5.785264015197754,151999
1997-12-12,5.772875335702077,5.839771587765487,5.753054616037653,5.807562351226807,30399
1997-12-15,5.772875956509439,5.906668096968093,5.748099676208507,5.894279956817627,147999
1997-12-16,5.871981253380766,5.9289667753889095,5.74809984817004,5.775353908538818,145599
1997-12-17,5.916578736032806,6.045415324043672,5.901713193986967,5.978519439697266,213599
1997-12-18,5.993384957062731,5.995862358209204,5.896757239005617,5.9438323974609375,123999
1997-12-19,5.93392065812904,5.993383946458107,5.92153252031748,5.971085071563721,23999
1997-12-22,5.995863280869614,6.018162162955452,5.958698855449302,6.005774021148682,91999
1997-12-23,6.030548008232381,6.2114148853454285,5.966129544146328,6.072667598724365,259999
1997-12-24,6.070190953232737,6.109833150540632,6.045414674429306,6.097445011138916,55199
1997-12-25,6.097445011138916,6.097445011138916,6.097445011138916,6.097445011138916,0
1997-12-26,6.134608932477332,6.441834991590008,6.134608932477332,6.310520648956299,111199
1997-12-29,6.4393564692837675,6.4393564692837675,6.312997320985982,6.320430278778076,61599
1997-12-30,6.218848182762959,6.218848182762959,6.07019052053895,6.082578659057617,150399
1997-12-31,6.0949668651609885,6.199027532316472,6.0949668651609885,6.156907558441162,61599
1998-01-01,6.109833318694736,6.317953915149023,6.109833318694736,6.273356914520264,82399
1998-01-02,6.268401325311974,6.340252762299212,6.218848766585334,6.293177604675293,180799
1998-01-05,6.327866078959719,6.540942281745617,6.305567195567088,6.464135646820068,227999
1998-01-06,6.379895834793937,6.379895834793937,6.24362590156544,6.322910308837891,120799
1998-01-07,6.461657163244661,6.461657163244661,6.268401351674756,6.3699846267700195,102399
1998-01-08,6.268400059476386,6.327863344773998,6.19654901505471,6.270877838134766,108799
1998-01-09,6.0949666573274435,6.0949666573274435,5.909144583823309,5.933920860290527,264799
1998-01-12,5.782786591534784,5.884369112109336,5.549889334058046,5.594486713409424,643199
1998-01-13,5.723322827061372,5.723322827061372,5.51520186638525,5.587053298950195,606399
1998-01-14,5.673770745985717,5.787741784798216,5.299648768108886,5.401231288909912,626399
1998-01-15,5.302124567433885,5.423528529153331,4.905704208622789,5.150989532470703,768799
1998-01-16,5.247618241789024,5.302125980036422,5.089050207240952,5.232752323150635,327999
1998-01-19,5.200543663797842,5.344245785259844,5.1658566449867145,5.292215824127197,116799
1998-01-20,5.302123779449701,5.314511913821464,5.203018704475598,5.237705707550049,456799
1998-01-21,5.33681377336282,5.33681377336282,5.257529366506558,5.304604530334473,180799
1998-01-22,5.252573169632265,5.351678280977477,5.247617989676203,5.339290142059326,110399
1998-01-23,5.307079239159459,5.351676600875134,5.264959655671942,5.336811065673828,57599
1998-01-26,5.336811065673828,5.336811065673828,5.336811065673828,5.336811065673828,0
1998-01-27,5.245140907743138,5.351678992209225,5.240185727128539,5.294693470001221,308799
1998-01-28,5.302124123496632,5.324422993646261,5.103913960686862,5.2525715827941895,124799
1998-01-29,5.131169805975032,5.235230102275705,5.094005387435076,5.232752323150635,71999
1998-01-30,5.20302189908121,5.252574466993064,5.20302189908121,5.245141506195068,35199
1998-02-02,5.252573579627818,5.2922157784826185,5.203021020087331,5.2649617195129395,105599
1998-02-03,5.25257531209246,5.302127887976946,5.203022736207973,5.240187168121338,172799
1998-02-04,5.4260089385838155,5.4260089385838155,5.277351221590745,5.287261962890625,59999
1998-02-05,5.304604598956075,5.304604598956075,5.215409829116971,5.282305717468262,159199
1998-02-06,5.103915820498432,5.252573496775004,5.103915820498432,5.198065757751465,92799
1998-02-09,5.302126169140718,5.302126169140718,5.165856629634059,5.203021049499512,107199
1998-02-10,5.106394593221201,5.150991980392789,5.041976103078231,5.081618309020996,66399
1998-02-11,5.079138646411642,5.153467471456655,5.079138646411642,5.12869119644165,165599
1998-02-12,5.121258350411066,5.14355722524618,5.0692283985743885,5.133646488189697,9599
1998-02-13,5.103916047889664,5.165856749097836,5.103916047889664,5.153468608856201,91999
1998-02-16,5.153468608856201,5.153468608856201,5.153468608856201,5.153468608856201,0
1998-02-17,5.155946565616301,5.200543947632622,5.106394002943954,5.1782450675964355,129599
1998-02-18,5.230275718920378,5.25009682077266,5.170812413363533,5.242663860321045,12799
1998-02-19,5.250096432271629,5.294693435569045,5.212932010819753,5.255051612854004,238399
1998-02-20,5.319469250332477,5.339290348980876,5.2773496519896375,5.302125930786133,31999
1998-02-23,5.500336408553467,5.596964505095579,5.302126169266358,5.401231288909912,498399
1998-02-24,5.535021773555336,5.77287414085876,5.450782220193078,5.701023101806641,611199
1998-02-25,5.921532755712572,6.231236213313028,5.909144617408553,6.174251079559326,1231999
1998-02-26,6.260968558151509,6.387328108433106,6.057802770956483,6.112310886383057,612799
1998-02-27,6.243624737871936,6.26344583599577,6.0801015289763,6.119743347167969,348799
1998-03-02,6.144521425909559,6.184163633774048,5.953744103930947,6.067715167999268,259199
1998-03-03,5.971085674916986,5.971085674916986,5.500336012454451,5.66138219833374,589599
1998-03-04,5.847204451162707,6.035504321521793,5.847204451162707,5.946309566497803,300799
1998-03-05,5.946310987086811,5.966132090500345,5.82490734302008,5.852161407470703,89599
1998-03-06,5.797650503210254,5.88684523684522,5.663858780813728,5.829859733581543,126399
1998-03-09,6.094967980508336,6.094967980508336,5.812518518686363,5.84720516204834,177599
1998-03-10,5.896755954593927,5.896755954593927,5.698545759360235,5.7158894538879395,167999
1998-03-11,5.810041557640617,5.839773402488481,5.748100844301089,5.760488986968994,47199
1998-03-12,6.045413551299232,6.045413551299232,5.658903900605916,5.743143081665039,81599
1998-03-13,5.743143081665039,5.743143081665039,5.743143081665039,5.743143081665039,0
1998-03-16,5.797651103622784,5.847203654539289,5.648993450873269,5.6638593673706055,431199
1998-03-17,5.450783836579413,5.624218173625,5.450783836579413,5.594486713409424,220799
1998-03-18,5.676247894745372,5.896756610238239,5.656426797406961,5.80260705947876,147199
1998-03-19,5.871981208147372,5.871981208147372,5.723323523039649,5.790219783782959,52799
1998-03-20,5.723322551996928,5.844726534403956,5.710934413673107,5.810039520263672,119999
1998-03-23,5.82242888020234,5.859593302971339,5.82242888020234,5.84720516204834,13599
1998-03-24,5.946308771687908,6.045413873776178,5.772874843033436,5.869502544403076,325599
1998-03-25,6.040459177910734,6.28822195296847,6.040459177910734,6.18416166305542,523999
1998-03-26,6.231235769963705,6.342729384823133,6.0454137086245785,6.10487699508667,332799
1998-03-27,6.045413661580326,6.164339855523096,6.003294070282414,6.1321306228637695,145599
1998-03-30,6.218850282113392,6.218850282113392,6.010729635965108,6.067715167999268,283999
1998-03-31,5.9958617857520355,6.094966895493525,5.852159679071669,5.931443691253662,594399
1998-04-01,6.233716534835283,6.526076793670654,6.233716534835283,6.526076793670654,1919199
1998-04-02,6.585537725794446,6.689597632700091,6.2684005570874906,6.317953109741211,841599
1998-04-03,6.367506551315588,6.441835386259568,6.251057740791884,6.29813289642334,434399
1998-04-06,6.3675063625720725,6.3675063625720725,6.196549820434755,6.231236457824707,473599
1998-04-07,6.243623588561237,6.243623588561237,6.045413399920928,6.137085914611816,926399
1998-04-08,6.137085914611816,6.137085914611816,6.137085914611816,6.137085914611816,0
