,Open,High,Low,Close,Volume
1996-01-01,1.1194868087768555,1.1194868087768555,1.1194868087768555,1.1194868087768555,22000
1996-01-02,1.1194864629401782,1.1319252640249604,1.1194864629401782,1.1225961446762085,31000
1996-01-03,1.1350351572036743,1.1350351572036743,1.1350351572036743,1.1350351572036743,11000
1996-01-04,1.1194866714863758,1.1350351572036743,1.1194866714863758,1.1350351572036743,16000
1996-01-05,1.1350352964009738,1.1350352964009738,1.1008287125967342,1.1194868087768555,6000
1996-01-08,1.1350348975143125,1.1350348975143125,1.0728411912966989,1.0790605545043945,17000
1996-01-09,0.9950994042156832,1.0230865478515625,0.9950994042156832,1.0230865478515625,3000
1996-01-10,0.9484539331630222,1.0572929552857533,0.9484539331630222,1.0417444705963135,21000
1996-01-11,1.0557380771605416,1.0572929552857533,1.0355251063768054,1.0417444705963135,14000
1996-01-12,1.0417448178432716,1.0417448178432716,1.0355254515506493,1.0386351346969604,24000
1996-01-15,1.0106478280825735,1.0261962413787842,1.0090929496826109,1.0261962413787842,9000
1996-01-16,1.0137575107418155,1.0261962413787842,1.0137575107418155,1.0261962413787842,5000
1996-01-17,1.0495183148311733,1.0650667194820251,1.0122021436691284,1.0122021436691284,14000
1996-01-18,1.0261960276266335,1.0261960276266335,0.9406797352398034,0.9484539031982422,13000
1996-01-19,0.85516345147854,0.9453443126810418,0.85516345147854,0.8707118630409241,167000
1996-01-22,0.8815957024886968,0.9329054927261269,0.8800408244132996,0.8800408244132996,30000
1996-01-23,0.8178473564432687,0.932905689189058,0.8178473564432687,0.9095830321311951,33000
1996-01-24,0.9329055112787962,0.9329055112787962,0.9049183726310731,0.904918372631073,9000
1996-01-25,0.9950994866915083,0.9950994866915083,0.9313508763595931,0.939125120639801,13000
1996-01-26,0.939125120639801,0.939125120639801,0.939125120639801,0.939125120639801,0
1996-01-29,0.9329057335853577,0.9360154163983481,0.9329057335853577,0.9329057335853577,10000
1996-01-30,0.9329054639030319,0.9640022830435335,0.9329054639030319,0.9344603419303894,27000
1996-01-31,0.9344603870172254,1.0153121948242188,0.9344603870172254,1.0153121948242188,10000
1996-02-01,1.0153123753451692,1.0090929359705152,0.9671121835708617,0.9671121835708618,19000
1996-02-02,1.0106476685774886,1.0246412754058838,1.0075379864090308,1.0246412754058838,29000
