,nav,cost,slippage,tax,turnover,n_holdings
2013-01-31,30408154.281509895,0.0,0.0,0.0,0.0,10
2013-02-01,30529035.104515832,0.0,0.0,0.0,0.0,10
2013-02-04,30406960.761406656,0.0,0.0,0.0,0.0,10
2013-02-05,30076696.602945913,0.0,0.0,0.0,0.0,10
2013-02-06,30161602.412669998,0.0,0.0,0.0,0.0,10
2013-02-07,30311788.62993592,0.0,0.0,0.0,0.0,10
2013-02-08,30136266.041654136,0.0,0.0,0.0,0.0,10
2013-02-11,30006206.08277483,0.0,0.0,0.0,0.0,10
2013-02-12,29978092.86546724,0.0,0.0,0.0,0.0,10
2013-02-13,29917688.963682055,0.0,0.0,0.0,0.0,10
2013-02-14,29671246.00108865,0.0,0.0,0.0,0.0,10
2013-02-15,29582528.243781187,0.0,0.0,0.0,0.0,10
2013-02-18,29741207.190608695,0.0,0.0,0.0,0.0,10
2013-02-19,30387914.05826461,0.0,0.0,0.0,0.0,10
2013-02-20,30622393.7100409,0.0,0.0,0.0,0.0,10
2013-02-21,30072713.1595623,0.0,0.0,0.0,0.0,10
2013-02-22,30100774.198764887,0.0,0.0,0.0,0.0,10
2013-02-25,30096963.186348703,0.0,0.0,0.0,0.0,10
2013-02-26,29858583.542316068,0.0,0.0,0.0,0.0,10
2013-02-27,30029413.627592,0.0,0.0,0.0,0.0,10
2013-02-28,29980898.217511475,0.0,0.0,0.0,0.0,10
2013-03-01,30192233.27589589,0.0,0.0,0.0,0.0,10
2013-03-04,29847409.357339002,0.0,0.0,0.0,0.0,10
2013-03-05,30276637.362628423,0.0,0.0,0.0,0.0,10
2013-03-06,30325212.671560295,0.0,0.0,0.0,0.0,10
2013-03-07,30480435.980685398,0.0,0.0,0.0,0.0,10
2013-03-08,30708891.514177106,0.0,0.0,0.0,0.0,10
2013-03-11,30773711.722667016,0.0,0.0,0.0,0.0,10
2013-03-12,30749811.787505068,0.0,0.0,0.0,0.0,10
2013-03-13,30692444.740122918,0.0,0.0,0.0,0.0,10
2013-03-14,30820391.678898286,0.0,0.0,0.0,0.0,10
2013-03-15,30852628.114710722,0.0,0.0,0.0,0.0,10
2013-03-18,30837094.481728487,0.0,0.0,0.0,0.0,10
2013-03-19,30472154.664066702,0.0,0.0,0.0,0.0,10
2013-03-20,30020886.98550229,0.0,0.0,0.0,0.0,10
2013-03-21,30086066.052527253,0.0,0.0,0.0,0.0,10
2013-03-22,29725342.024129488,0.0,0.0,0.0,0.0,10
2013-03-25,29540417.979543388,0.0,0.0,0.0,0.0,10
2013-03-26,29402630.89572261,0.0,0.0,0.0,0.0,10
2013-03-28,29871690.29867178,0.0,0.0,0.0,0.0,10
2013-04-01,29979723.187073976,0.0,0.0,0.0,0.0,10
2013-04-02,29637022.1942657,30761.30201942857,23000.728586252608,375192.5041033232,20992343.82652885,10
2013-04-03,29108712.860056337,0.0,0.0,0.0,0.0,10
2013-04-04,28514022.27894168,0.0,0.0,0.0,0.0,10
2013-04-05,28500153.214468326,0.0,0.0,0.0,0.0,10
2013-04-08,28958712.055006795,0.0,0.0,0.0,0.0,10
2013-04-09,28612567.95667757,0.0,0.0,0.0,0.0,10
2013-04-10,29005495.53892828,0.0,0.0,0.0,0.0,10
2013-04-11,29312773.6041068,0.0,0.0,0.0,0.0,10
2013-04-12,29145430.738062352,0.0,0.0,0.0,0.0,10
2013-04-15,28897944.544035923,0.0,0.0,0.0,0.0,10
2013-04-16,29090012.25281077,0.0,0.0,0.0,0.0,10
2013-04-17,29486003.22996081,0.0,0.0,0.0,0.0,10
2013-04-18,29631929.298979238,0.0,0.0,0.0,0.0,10
2013-04-22,30251418.279955894,0.0,0.0,0.0,0.0,10
2013-04-23,30006850.96900009,0.0,0.0,0.0,0.0,10
2013-04-25,30104987.864837617,0.0,0.0,0.0,0.0,10
2013-04-26,29996712.756209623,0.0,0.0,0.0,0.0,10
2013-04-29,30414777.241831765,0.0,0.0,0.0,0.0,10
2013-04-30,30711009.028367978,0.0,0.0,0.0,0.0,10
2013-05-02,31274263.304509394,0.0,0.0,0.0,0.0,10
2013-05-03,31097507.430223208,0.0,0.0,0.0,0.0,10
2013-05-06,31348300.34330646,0.0,0.0,0.0,0.0,10
2013-05-07,31623602.833675984,0.0,0.0,0.0,0.0,10
2013-05-08,31649126.366445407,0.0,0.0,0.0,0.0,10
2013-05-09,31563395.939679254,0.0,0.0,0.0,0.0,10
2013-05-10,31579020.415454384,0.0,0.0,0.0,0.0,10
2013-05-13,31304939.37758414,0.0,0.0,0.0,0.0,10
2013-05-14,31555008.914059117,0.0,0.0,0.0,0.0,10
2013-05-15,32239187.375789598,0.0,0.0,0.0,0.0,10
2013-05-16,32172214.294541497,0.0,0.0,0.0,0.0,10
2013-05-17,32353271.59868404,0.0,0.0,0.0,0.0,10
2013-05-20,32363043.476143304,0.0,0.0,0.0,0.0,10
2013-05-21,32102637.47435371,0.0,0.0,0.0,0.0,10
2013-05-22,32222990.589203864,0.0,0.0,0.0,0.0,10
2013-05-23,31585584.16497573,0.0,0.0,0.0,0.0,10
2013-05-24,32008883.30457424,0.0,0.0,0.0,0.0,10
2013-05-27,32279321.989904646,0.0,0.0,0.0,0.0,10
2013-05-28,32416105.77187394,0.0,0.0,0.0,0.0,10
2013-05-29,32280150.145159706,0.0,0.0,0.0,0.0,10
2013-05-30,32235170.336471103,0.0,0.0,0.0,0.0,10
2013-05-31,32036027.090847783,0.0,0.0,0.0,0.0,10
2013-06-03,31907350.113140374,0.0,0.0,0.0,0.0,10
2013-06-04,31847509.862801548,0.0,0.0,0.0,0.0,10
2013-06-05,31698150.257700793,0.0,0.0,0.0,0.0,10
2013-06-06,31502136.37174192,0.0,0.0,0.0,0.0,10
2013-06-07,31609959.08548905,0.0,0.0,0.0,0.0,10
2013-06-10,31550058.54962718,0.0,0.0,0.0,0.0,10
2013-06-11,30938184.780000865,0.0,0.0,0.0,0.0,10
2013-06-12,30588785.105740618,0.0,0.0,0.0,0.0,10
2013-06-13,30121600.280280244,0.0,0.0,0.0,0.0,10
2013-06-14,30340503.984254885,0.0,0.0,0.0,0.0,10
2013-06-17,30870477.801384497,0.0,0.0,0.0,0.0,10
2013-06-18,31037593.08583136,0.0,0.0,0.0,0.0,10
2013-06-19,31201507.208657093,0.0,0.0,0.0,0.0,10
2013-06-20,30514385.2974088,0.0,0.0,0.0,0.0,10
2013-06-21,30307918.846267547,0.0,0.0,0.0,0.0,10
2013-06-24,29396284.26346477,0.0,0.0,0.0,0.0,10
2013-06-25,29192595.95285655,0.0,0.0,0.0,0.0,10
2013-06-26,29453202.417997546,0.0,0.0,0.0,0.0,10
2013-06-27,29534452.99693887,0.0,0.0,0.0,0.0,10
2013-06-28,29881402.61483829,0.0,0.0,0.0,0.0,10
2013-07-01,30945030.08824477,0.0,0.0,0.0,0.0,10
2013-07-02,30567646.95482356,37191.03221136273,40614.02363405488,215214.4577927803,25391164.01717621,10
2013-07-03,30334581.32924245,0.0,0.0,0.0,0.0,10
2013-07-04,30566133.57078282,0.0,0.0,0.0,0.0,10
2013-07-05,30736006.422261238,0.0,0.0,0.0,0.0,10
2013-07-08,30575846.84470844,0.0,0.0,0.0,0.0,10
2013-07-09,30773417.163197104,0.0,0.0,0.0,0.0,10
2013-07-10,30865021.1441367,0.0,0.0,0.0,0.0,10
2013-07-11,31179165.17505107,0.0,0.0,0.0,0.0,10
2013-07-12,31249518.656132817,0.0,0.0,0.0,0.0,10
2013-07-15,31637253.32901634,0.0,0.0,0.0,0.0,10
2013-07-16,31552484.007705934,0.0,0.0,0.0,0.0,10
2013-07-17,31744251.19988147,0.0,0.0,0.0,0.0,10
2013-07-18,31975025.07167493,0.0,0.0,0.0,0.0,10
2013-07-19,31890788.38477795,0.0,0.0,0.0,0.0,10
2013-07-22,31735777.5013382,0.0,0.0,0.0,0.0,10
2013-07-23,31720577.759434022,0.0,0.0,0.0,0.0,10
2013-07-24,31270924.92554796,0.0,0.0,0.0,0.0,10
2013-07-25,31183028.87839835,0.0,0.0,0.0,0.0,10
2013-07-26,30709989.116172574,0.0,0.0,0.0,0.0,10
2013-07-29,30530322.128920972,0.0,0.0,0.0,0.0,10
2013-07-30,29773882.399372123,0.0,0.0,0.0,0.0,10
2013-07-31,29461618.944113757,0.0,0.0,0.0,0.0,10
2013-08-01,29135620.573512036,0.0,0.0,0.0,0.0,10
2013-08-02,28969754.423588157,0.0,0.0,0.0,0.0,10
2013-08-05,28796849.10638268,0.0,0.0,0.0,0.0,10
2013-08-06,28172550.87563529,0.0,0.0,0.0,0.0,10
2013-08-07,28124362.797240343,0.0,0.0,0.0,0.0,10
2013-08-08,28512101.50404564,0.0,0.0,0.0,0.0,10
2013-08-12,29023188.654335205,0.0,0.0,0.0,0.0,10
2013-08-13,29706227.376099367,0.0,0.0,0.0,0.0,10
2013-08-14,30310292.49166456,0.0,0.0,0.0,0.0,10
2013-08-16,29260608.596365314,0.0,0.0,0.0,0.0,10
2013-08-19,28666210.737006154,0.0,0.0,0.0,0.0,10
2013-08-20,28105747.320017844,0.0,0.0,0.0,0.0,10
2013-08-21,27680065.619612217,0.0,0.0,0.0,0.0,10
2013-08-22,27917389.18525008,0.0,0.0,0.0,0.0,10
2013-08-23,28393493.50329629,0.0,0.0,0.0,0.0,10
2013-08-26,28521163.178611584,0.0,0.0,0.0,0.0,10
2013-08-27,27589505.853704393,0.0,0.0,0.0,0.0,10
2013-08-28,27004366.31812249,0.0,0.0,0.0,0.0,10
2013-08-29,27354168.822921705,0.0,0.0,0.0,0.0,10
2013-08-30,27404135.85200565,0.0,0.0,0.0,0.0,10
2013-09-02,27593056.52359507,0.0,0.0,0.0,0.0,10
2013-09-03,27334220.42515949,0.0,0.0,0.0,0.0,10
2013-09-04,27557662.437962465,0.0,0.0,0.0,0.0,10
2013-09-05,28392294.92367851,0.0,0.0,0.0,0.0,10
2013-09-06,28410043.52317393,0.0,0.0,0.0,0.0,10
2013-09-10,29389986.37638787,0.0,0.0,0.0,0.0,10
2013-09-11,29763026.305241134,0.0,0.0,0.0,0.0,10
2013-09-12,29836013.15553855,0.0,0.0,0.0,0.0,10
2013-09-13,29827020.308668528,0.0,0.0,0.0,0.0,10
2013-09-16,29838112.236295726,0.0,0.0,0.0,0.0,10
2013-09-17,29851301.304470226,0.0,0.0,0.0,0.0,10
2013-09-18,29982366.5769573,0.0,0.0,0.0,0.0,10
2013-09-19,30504146.36530179,0.0,0.0,0.0,0.0,10
2013-09-20,30117041.40653254,0.0,0.0,0.0,0.0,10
2013-09-23,29927065.069033824,0.0,0.0,0.0,0.0,10
2013-09-24,29918015.348173644,0.0,0.0,0.0,0.0,10
2013-09-25,30130090.39339809,0.0,0.0,0.0,0.0,10
2013-09-26,30039140.202033278,0.0,0.0,0.0,0.0,10
2013-09-27,30293872.933009073,0.0,0.0,0.0,0.0,10
2013-09-30,30022958.389799822,0.0,0.0,0.0,0.0,10
2013-10-01,29949485.097337954,29006.501056404555,31281.44999896699,157314.48654193734,19785001.341657408,10
2013-10-03,30111069.898800388,0.0,0.0,0.0,0.0,10
2013-10-04,30501415.085645683,0.0,0.0,0.0,0.0,10
2013-10-07,30597081.388604924,0.0,0.0,0.0,0.0,10
2013-10-08,30692608.031927243,0.0,0.0,0.0,0.0,10
2013-10-09,31077822.389080424,0.0,0.0,0.0,0.0,10
2013-10-10,31339214.731270786,0.0,0.0,0.0,0.0,10
2013-10-11,31213824.256095503,0.0,0.0,0.0,0.0,10
2013-10-14,31319032.605147388,0.0,0.0,0.0,0.0,10
2013-10-15,30920722.120498993,0.0,0.0,0.0,0.0,10
2013-10-17,31100058.29263152,0.0,0.0,0.0,0.0,10
2013-10-18,31411891.192089897,0.0,0.0,0.0,0.0,10
2013-10-21,31676304.521720413,0.0,0.0,0.0,0.0,10
2013-10-22,31857577.41630563,0.0,0.0,0.0,0.0,10
2013-10-23,31853278.032275174,0.0,0.0,0.0,0.0,10
2013-10-24,31883234.929884043,0.0,0.0,0.0,0.0,10
2013-10-25,31339059.51489957,0.0,0.0,0.0,0.0,10
2013-10-28,31211075.70865235,0.0,0.0,0.0,0.0,10
2013-10-29,31359429.82820638,0.0,0.0,0.0,0.0,10
2013-10-30,31642140.983046476,0.0,0.0,0.0,0.0,10
2013-10-31,32306579.135115337,0.0,0.0,0.0,0.0,10
2013-11-01,32452702.644755106,0.0,0.0,0.0,0.0,10
2013-11-05,32765379.57340898,0.0,0.0,0.0,0.0,10
2013-11-06,32882444.20165538,0.0,0.0,0.0,0.0,10
2013-11-07,32835307.813448887,0.0,0.0,0.0,0.0,10
2013-11-08,32837929.264243547,0.0,0.0,0.0,0.0,10
2013-11-11,32656790.01632681,0.0,0.0,0.0,0.0,10
2013-11-12,32015776.51173466,0.0,0.0,0.0,0.0,10
2013-11-13,31500251.27513321,0.0,0.0,0.0,0.0,10
2013-11-14,31753101.239158485,0.0,0.0,0.0,0.0,10
2013-11-18,32099425.331739675,0.0,0.0,0.0,0.0,10
2013-11-19,32044885.684736103,0.0,0.0,0.0,0.0,10
2013-11-20,32148826.702978753,0.0,0.0,0.0,0.0,10
2013-11-21,31701715.78842548,0.0,0.0,0.0,0.0,10
2013-11-22,31746881.387693923,0.0,0.0,0.0,0.0,10
2013-11-25,32005751.42116296,0.0,0.0,0.0,0.0,10
2013-11-26,32065984.432293836,0.0,0.0,0.0,0.0,10
2013-11-27,32342788.15826,0.0,0.0,0.0,0.0,10
2013-11-28,32672891.818071254,0.0,0.0,0.0,0.0,10
2013-11-29,32799782.832731295,0.0,0.0,0.0,0.0,10
2013-12-02,33323944.39684804,0.0,0.0,0.0,0.0,10
2013-12-03,33264215.19066451,0.0,0.0,0.0,0.0,10
2013-12-04,33081492.62627732,0.0,0.0,0.0,0.0,10
2013-12-05,33077454.310963552,0.0,0.0,0.0,0.0,10
2013-12-06,33213113.122480664,0.0,0.0,0.0,0.0,10
2013-12-09,33150998.75960474,0.0,0.0,0.0,0.0,10
2013-12-10,32867713.863435064,0.0,0.0,0.0,0.0,10
2013-12-11,32967136.344674483,0.0,0.0,0.0,0.0,10
2013-12-12,33130712.954950918,0.0,0.0,0.0,0.0,10
2013-12-13,32709851.55481743,0.0,0.0,0.0,0.0,10
2013-12-16,32442800.94748707,0.0,0.0,0.0,0.0,10
2013-12-17,32431778.754796423,0.0,0.0,0.0,0.0,10
2013-12-18,33051271.644632936,0.0,0.0,0.0,0.0,10
2013-12-19,32886542.142925125,0.0,0.0,0.0,0.0,10
2013-12-20,33467891.011828262,0.0,0.0,0.0,0.0,10
2013-12-23,33368000.999536674,0.0,0.0,0.0,0.0,10
2013-12-24,33331391.03824738,0.0,0.0,0.0,0.0,10
2013-12-26,33662233.435288236,0.0,0.0,0.0,0.0,10
2013-12-27,33847980.71321535,0.0,0.0,0.0,0.0,10
2013-12-30,33880800.78441788,0.0,0.0,0.0,0.0,10
2013-12-31,33806331.95844543,0.0,0.0,0.0,0.0,10
2014-01-01,33346727.562629186,70954.51665477159,58558.097994966876,560136.5379372587,48407376.210641965,10
2014-01-02,33133951.72483018,0.0,0.0,0.0,0.0,10
2014-01-03,33282451.134297617,0.0,0.0,0.0,0.0,10
2014-01-06,33226116.287241936,0.0,0.0,0.0,0.0,10
2014-01-07,32576848.74020341,0.0,0.0,0.0,0.0,10
2014-01-08,32586491.033608124,0.0,0.0,0.0,0.0,10
2014-01-09,32925704.410986193,0.0,0.0,0.0,0.0,10
2014-01-10,32815999.28745482,0.0,0.0,0.0,0.0,10
2014-01-13,32839645.744660288,0.0,0.0,0.0,0.0,10
2014-01-14,33051149.25477145,0.0,0.0,0.0,0.0,10
2014-01-15,33269860.921742402,0.0,0.0,0.0,0.0,10
2014-01-16,33580602.57581199,0.0,0.0,0.0,0.0,10
2014-01-17,33183630.45250731,0.0,0.0,0.0,0.0,10
2014-01-20,33877794.03654213,0.0,0.0,0.0,0.0,10
2014-01-21,33931911.342058495,0.0,0.0,0.0,0.0,10
2014-01-22,33931094.52871486,0.0,0.0,0.0,0.0,10
2014-01-23,33909381.348772936,0.0,0.0,0.0,0.0,10
2014-01-24,33322322.273484193,0.0,0.0,0.0,0.0,10
2014-01-27,32813288.947073065,0.0,0.0,0.0,0.0,10
2014-01-28,32702320.91067382,0.0,0.0,0.0,0.0,10
2014-01-29,32911042.67625576,0.0,0.0,0.0,0.0,10
2014-01-30,32704765.366044775,0.0,0.0,0.0,0.0,10
2014-01-31,33505980.766540915,0.0,0.0,0.0,0.0,10
2014-02-03,33120455.84040211,0.0,0.0,0.0,0.0,10
2014-02-04,32996978.37420894,0.0,0.0,0.0,0.0,10
2014-02-05,33077393.658651695,0.0,0.0,0.0,0.0,10
2014-02-06,33138436.697928287,0.0,0.0,0.0,0.0,10
2014-02-07,33022628.872699838,0.0,0.0,0.0,0.0,10
2014-02-10,33127279.803199016,0.0,0.0,0.0,0.0,10
2014-02-11,33550338.232262716,0.0,0.0,0.0,0.0,10
2014-02-12,33670406.82613586,0.0,0.0,0.0,0.0,10
2014-02-13,33648487.03604276,0.0,0.0,0.0,0.0,10
2014-02-14,33759363.68155689,0.0,0.0,0.0,0.0,10
2014-02-17,34038825.608390324,0.0,0.0,0.0,0.0,10
2014-02-18,34203334.055364065,0.0,0.0,0.0,0.0,10
2014-02-19,34734528.02906685,0.0,0.0,0.0,0.0,10
2014-02-20,34497843.008192286,0.0,0.0,0.0,0.0,10
2014-02-21,34861077.75709563,0.0,0.0,0.0,0.0,10
2014-02-24,34784282.734812275,0.0,0.0,0.0,0.0,10
2014-02-25,34981032.19164492,0.0,0.0,0.0,0.0,10
2014-02-26,35140432.77619834,0.0,0.0,0.0,0.0,10
2014-02-28,35696801.776505075,0.0,0.0,0.0,0.0,10
2014-03-03,35767743.132829785,0.0,0.0,0.0,0.0,10
2014-03-04,35937677.20441779,0.0,0.0,0.0,0.0,10
2014-03-05,36224184.15118293,0.0,0.0,0.0,0.0,10
2014-03-06,36381732.24494239,0.0,0.0,0.0,0.0,10
2014-03-07,36502989.96593467,0.0,0.0,0.0,0.0,10
2014-03-10,36362901.77563914,0.0,0.0,0.0,0.0,10
2014-03-11,36166658.10569244,0.0,0.0,0.0,0.0,10
2014-03-12,36133175.55938412,0.0,0.0,0.0,0.0,10
2014-03-13,35591992.04522156,0.0,0.0,0.0,0.0,10
2014-03-14,35688496.729000285,0.0,0.0,0.0,0.0,10
2014-03-18,35910041.01058499,0.0,0.0,0.0,0.0,10
2014-03-19,35934475.660412885,0.0,0.0,0.0,0.0,10
2014-03-20,35850708.57666501,0.0,0.0,0.0,0.0,10
2014-03-21,36534536.60811608,0.0,0.0,0.0,0.0,10
2014-03-24,36509689.808615535,0.0,0.0,0.0,0.0,10
2014-03-25,36523252.383258194,0.0,0.0,0.0,0.0,10
2014-03-26,36508652.8643245,0.0,0.0,0.0,0.0,10
2014-03-27,36882966.5786567,0.0,0.0,0.0,0.0,10
2014-03-28,37442674.38818026,0.0,0.0,0.0,0.0,10
2014-03-31,37924409.38074915,0.0,0.0,0.0,0.0,10
2014-04-01,37529751.21397696,45632.36908943775,43550.33858467017,157041.39524830983,31162063.38664438,10
2014-04-02,37916132.50803741,0.0,0.0,0.0,0.0,10
2014-04-03,37508286.44255112,0.0,0.0,0.0,0.0,10
2014-04-04,37441500.96084241,0.0,0.0,0.0,0.0,10
2014-04-07,37445490.62591761,0.0,0.0,0.0,0.0,10
2014-04-09,38091718.91890607,0.0,0.0,0.0,0.0,10
2014-04-10,39361573.56358831,0.0,0.0,0.0,0.0,10
2014-04-11,38908867.90187098,0.0,0.0,0.0,0.0,10
2014-04-15,38381726.88029345,0.0,0.0,0.0,0.0,10
2014-04-16,38435814.74411252,0.0,0.0,0.0,0.0,10
2014-04-17,39015534.225021146,0.0,0.0,0.0,0.0,10
2014-04-21,39191252.13445317,0.0,0.0,0.0,0.0,10
2014-04-22,39195440.426583186,0.0,0.0,0.0,0.0,10
2014-04-23,39519957.260265365,0.0,0.0,0.0,0.0,10
2014-04-24,39519957.260265365,0.0,0.0,0.0,0.0,10
2014-04-25,39100023.19380693,0.0,0.0,0.0,0.0,10
2014-04-28,39055961.85366805,0.0,0.0,0.0,0.0,10
2014-04-29,39234105.54552007,0.0,0.0,0.0,0.0,10
2014-04-30,38911224.38250324,0.0,0.0,0.0,0.0,10
2014-05-02,39430560.24120656,0.0,0.0,0.0,0.0,10
2014-05-05,39534245.99235184,0.0,0.0,0.0,0.0,10
2014-05-06,40166182.00709161,0.0,0.0,0.0,0.0,10
2014-05-07,39720141.01973166,0.0,0.0,0.0,0.0,10
2014-05-08,39975325.99224663,0.0,0.0,0.0,0.0,10
2014-05-09,40947703.84573362,0.0,0.0,0.0,0.0,10
2014-05-12,41867804.09212306,0.0,0.0,0.0,0.0,10
2014-05-13,42750082.397005044,0.0,0.0,0.0,0.0,10
2014-05-14,42509029.158738665,0.0,0.0,0.0,0.0,10
2014-05-15,41981871.82960063,0.0,0.0,0.0,0.0,10
2014-05-16,41977806.52121082,0.0,0.0,0.0,0.0,10
2014-05-19,43045279.9391982,0.0,0.0,0.0,0.0,10
2014-05-20,43453159.70215544,0.0,0.0,0.0,0.0,10
2014-05-21,43853835.689647615,0.0,0.0,0.0,0.0,10
2014-05-22,44515852.5527732,0.0,0.0,0.0,0.0,10
2014-05-23,44806459.57085664,0.0,0.0,0.0,0.0,10
2014-05-26,43989441.402725,0.0,0.0,0.0,0.0,10
2014-05-27,43616078.52939546,0.0,0.0,0.0,0.0,10
2014-05-28,44224268.73666552,0.0,0.0,0.0,0.0,10
2014-05-29,43533770.168094024,0.0,0.0,0.0,0.0,10
2014-05-30,43979711.45998362,0.0,0.0,0.0,0.0,10
2014-06-02,44608962.778157376,0.0,0.0,0.0,0.0,10
2014-06-03,45536308.19789111,0.0,0.0,0.0,0.0,10
2014-06-04,45887583.61648352,0.0,0.0,0.0,0.0,10
2014-06-05,45910743.07552909,0.0,0.0,0.0,0.0,10
2014-06-06,46667513.39013213,0.0,0.0,0.0,0.0,10
2014-06-09,46886254.36858298,0.0,0.0,0.0,0.0,10
2014-06-10,46570940.74605379,0.0,0.0,0.0,0.0,10
2014-06-11,46183317.22362799,0.0,0.0,0.0,0.0,10
2014-06-12,46433355.74613789,0.0,0.0,0.0,0.0,10
2014-06-13,45950556.75836334,0.0,0.0,0.0,0.0,10
2014-06-16,45756504.9908681,0.0,0.0,0.0,0.0,10
2014-06-17,46525578.2907042,0.0,0.0,0.0,0.0,10
2014-06-18,46936161.53064176,0.0,0.0,0.0,0.0,10
2014-06-19,46702996.15568303,0.0,0.0,0.0,0.0,10
2014-06-20,46283352.206488974,0.0,0.0,0.0,0.0,10
2014-06-23,46309875.71254555,0.0,0.0,0.0,0.0,10
2014-06-24,46788881.398805186,0.0,0.0,0.0,0.0,10
2014-06-25,46961071.934526816,0.0,0.0,0.0,0.0,10
2014-06-26,47037709.21802339,0.0,0.0,0.0,0.0,10
2014-06-27,47791199.05560748,0.0,0.0,0.0,0.0,10
2014-06-30,48841134.329284415,0.0,0.0,0.0,0.0,10
2014-07-01,47730414.43338001,74717.30046063961,69557.12793094329,1540311.9150444677,50984230.64406922,10
2014-07-02,49087744.76405839,0.0,0.0,0.0,0.0,10
2014-07-03,49538391.650263846,0.0,0.0,0.0,0.0,10
2014-07-04,49897365.227446645,0.0,0.0,0.0,0.0,10
2014-07-07,49752120.87403845,0.0,0.0,0.0,0.0,10
2014-07-08,47150836.839508265,0.0,0.0,0.0,0.0,10
2014-07-09,46391117.78386585,0.0,0.0,0.0,0.0,10
2014-07-10,47077065.268161304,0.0,0.0,0.0,0.0,10
2014-07-11,44598575.5319734,0.0,0.0,0.0,0.0,10
2014-07-14,45351464.54579275,0.0,0.0,0.0,0.0,10
2014-07-15,46606572.322116464,0.0,0.0,0.0,0.0,10
2014-07-16,47277301.07504405,0.0,0.0,0.0,0.0,10
2014-07-17,48445686.29956781,0.0,0.0,0.0,0.0,10
2014-07-18,48380257.18863536,0.0,0.0,0.0,0.0,10
2014-07-21,47887417.928379074,0.0,0.0,0.0,0.0,10
2014-07-22,47954363.76282196,0.0,0.0,0.0,0.0,10
2014-07-23,47496760.64748175,0.0,0.0,0.0,0.0,10
2014-07-24,47296902.00883421,0.0,0.0,0.0,0.0,10
2014-07-25,45876086.43994975,0.0,0.0,0.0,0.0,10
2014-07-28,45836148.71231246,0.0,0.0,0.0,0.0,10
2014-07-30,46048156.448194325,0.0,0.0,0.0,0.0,10
2014-07-31,45994075.22580669,0.0,0.0,0.0,0.0,10
2014-08-01,45443743.6934804,0.0,0.0,0.0,0.0,10
2014-08-04,46318134.99847937,0.0,0.0,0.0,0.0,10
2014-08-05,46867260.05321258,0.0,0.0,0.0,0.0,10
2014-08-06,46695158.49778721,0.0,0.0,0.0,0.0,10
2014-08-07,47194326.363895394,0.0,0.0,0.0,0.0,10
2014-08-08,46360396.39504928,0.0,0.0,0.0,0.0,10
2014-08-11,47337465.47204973,0.0,0.0,0.0,0.0,10
2014-08-12,47679756.771990575,0.0,0.0,0.0,0.0,10
2014-08-13,46847051.28136346,0.0,0.0,0.0,0.0,10
2014-08-14,47723926.913226634,0.0,0.0,0.0,0.0,10
2014-08-18,48304986.31464752,0.0,0.0,0.0,0.0,10
2014-08-19,49041868.59475056,0.0,0.0,0.0,0.0,10
2014-08-20,48774906.60810717,0.0,0.0,0.0,0.0,10
2014-08-21,48618053.273798585,0.0,0.0,0.0,0.0,10
2014-08-22,48869181.1929492,0.0,0.0,0.0,0.0,10
2014-08-25,47287125.93832956,0.0,0.0,0.0,0.0,10
2014-08-26,47501541.904285654,0.0,0.0,0.0,0.0,10
2014-08-27,47752880.46700822,0.0,0.0,0.0,0.0,10
2014-08-28,47503016.0715382,0.0,0.0,0.0,0.0,10
2014-09-01,48719555.05839723,0.0,0.0,0.0,0.0,10
2014-09-02,48746350.53588984,0.0,0.0,0.0,0.0,10
2014-09-03,49326237.66867669,0.0,0.0,0.0,0.0,10
2014-09-04,49648278.67695273,0.0,0.0,0.0,0.0,10
2014-09-05,49624757.10567816,0.0,0.0,0.0,0.0,10
2014-09-08,50478224.20797388,0.0,0.0,0.0,0.0,10
2014-09-09,50645997.954931766,0.0,0.0,0.0,0.0,10
2014-09-10,50706292.69637808,0.0,0.0,0.0,0.0,10
2014-09-11,51535434.74407392,0.0,0.0,0.0,0.0,10
2014-09-12,51512581.32389587,0.0,0.0,0.0,0.0,10
2014-09-15,50774513.21291064,0.0,0.0,0.0,0.0,10
2014-09-16,49140825.618339494,0.0,0.0,0.0,0.0,10
2014-09-17,49328212.58138617,0.0,0.0,0.0,0.0,10
2014-09-18,50274378.278770976,0.0,0.0,0.0,0.0,10
2014-09-19,50069811.19480048,0.0,0.0,0.0,0.0,10
2014-09-22,50081256.31295294,0.0,0.0,0.0,0.0,10
2014-09-23,49140342.793765046,0.0,0.0,0.0,0.0,10
2014-09-24,48404381.80995423,0.0,0.0,0.0,0.0,10
2014-09-25,47166951.239209175,0.0,0.0,0.0,0.0,10
2014-09-26,47972132.579675116,0.0,0.0,0.0,0.0,10
2014-09-29,48347127.87866841,0.0,0.0,0.0,0.0,10
2014-09-30,48285682.21072534,0.0,0.0,0.0,0.0,10
2014-10-01,46732441.76471349,90334.00396203136,108364.46421077696,1091627.5993506177,61709770.58719513,10
2014-10-07,45434189.8496253,0.0,0.0,0.0,0.0,10
2014-10-08,45679574.43024381,0.0,0.0,0.0,0.0,10
2014-10-09,46512564.20058417,0.0,0.0,0.0,0.0,10
2014-10-10,45709724.65443607,0.0,0.0,0.0,0.0,10
2014-10-13,45960270.95656231,0.0,0.0,0.0,0.0,10
2014-10-14,46033928.116789445,0.0,0.0,0.0,0.0,10
2014-10-15,46033928.116789445,0.0,0.0,0.0,0.0,10
